JobName,NNodes,MaxVMSize,AveVMSize,MaxVMSizeNode,MaxVMSizeTask,MaxRSS,MaxRSSNode,MaxRSSTask,AveCPU,CPUTime,CPUTimeRAW,Elapsed,Start,End,State,
batch,1,235168K,235168K,sdumont3090,0,2272K,sdumont3090,0,00:00:00,00:05:12,312,00:00:13,2022-11-18T16:38:32,2022-11-18T16:38:45,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3093,3,2292K,sdumont3093,3,00:00:00,00:48:00,2880,00:00:12,2022-11-18T16:38:33,2022-11-18T16:38:45,COMPLETED,
100bs-6th-aminoacido,10,,,,,,,,,00:36:00,2160,00:00:09,2022-11-18T16:38:34,2022-11-18T16:38:43,COMPLETED,
batch,1,235168K,235168K,sdumont3143,0,2272K,sdumont3143,0,00:00:00,00:03:36,216,00:00:09,2022-11-18T16:38:34,2022-11-18T16:38:43,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,337848729,sdumont3150,7,2296K,sdumont3150,7,00:00:00,00:36:00,2160,00:00:09,2022-11-18T16:38:34,2022-11-18T16:38:43,COMPLETED,
100bs-6th-aminoacido,10,,,,,,,,,00:40:00,2400,00:00:10,2022-11-18T16:38:34,2022-11-18T16:38:44,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2528K,sdumont3056,0,00:00:00,00:04:00,240,00:00:10,2022-11-18T16:38:34,2022-11-18T16:38:44,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,337848729,sdumont3105,7,2296K,sdumont3105,7,00:00:00,00:40:00,2400,00:00:10,2022-11-18T16:38:34,2022-11-18T16:38:44,COMPLETED,
100bs-6th-aminoacido,10,,,,,,,,,00:40:00,2400,00:00:10,2022-11-18T16:38:44,2022-11-18T16:38:54,COMPLETED,
batch,1,235168K,235168K,sdumont3133,0,2276K,sdumont3133,0,00:00:00,00:04:00,240,00:00:10,2022-11-18T16:38:44,2022-11-18T16:38:54,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3135,2,2296K,sdumont3141,8,00:00:00,00:40:00,2400,00:00:10,2022-11-18T16:38:44,2022-11-18T16:38:54,COMPLETED,
1000bs-6th-aminoacido,10,,,,,,,,,04:52:00,17520,00:01:13,2022-11-18T16:38:44,2022-11-18T16:39:57,COMPLETED,
batch,1,1098504K,1098504K,sdumont3143,0,8712K,sdumont3143,0,00:00:00,00:29:12,1752,00:01:13,2022-11-18T16:38:44,2022-11-18T16:39:57,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551452K,564670054,sdumont3147,4,46988K,sdumont3149,6,00:05:51,04:48:00,17280,00:01:12,2022-11-18T16:38:45,2022-11-18T16:39:57,COMPLETED,
1000bs-6th-aminoacido,10,,,,,,,,,05:32:00,19920,00:01:23,2022-11-18T16:38:46,2022-11-18T16:40:09,COMPLETED,
batch,1,1098504K,1098504K,sdumont3090,0,8720K,sdumont3090,0,00:00:00,00:33:12,1992,00:01:23,2022-11-18T16:38:46,2022-11-18T16:40:09,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551464K,564675788,sdumont3097,7,46996K,sdumont3098,8,00:05:49,05:32:00,19920,00:01:23,2022-11-18T16:38:46,2022-11-18T16:40:09,COMPLETED,
1000bs-6th-aminoacido,10,,,,,,,,,05:00:00,18000,00:01:15,2022-11-18T16:38:54,2022-11-18T16:40:09,COMPLETED,
batch,1,1098504K,1098504K,sdumont3133,0,8716K,sdumont3133,0,00:00:00,00:30:00,1800,00:01:15,2022-11-18T16:38:54,2022-11-18T16:40:09,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551460K,564665139,sdumont3140,7,47004K,sdumont3133,0,00:05:50,05:00:00,18000,00:01:15,2022-11-18T16:38:54,2022-11-18T16:40:09,COMPLETED,
1000bs-6th-aminoacido,10,,,,,,,,,04:40:00,16800,00:01:10,2022-11-18T16:39:36,2022-11-18T16:40:46,COMPLETED,
batch,1,1098504K,1098504K,sdumont3080,0,8.50M,sdumont3080,0,00:00:00,00:28:00,1680,00:01:10,2022-11-18T16:39:36,2022-11-18T16:40:46,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551464K,564674150,sdumont3085,5,47048K,sdumont3085,5,00:05:49,04:36:00,16560,00:01:09,2022-11-18T16:39:37,2022-11-18T16:40:46,COMPLETED,
1000bs-6th-aminoacido,10,,,,,,,,,04:36:00,16560,00:01:09,2022-11-18T16:39:58,2022-11-18T16:41:07,COMPLETED,
batch,1,1098504K,1098504K,sdumont3143,0,8716K,sdumont3143,0,00:00:00,00:27:36,1656,00:01:09,2022-11-18T16:39:58,2022-11-18T16:41:07,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551456K,564626636,sdumont3148,5,49004K,sdumont3143,0,00:05:50,04:36:00,16560,00:01:09,2022-11-18T16:39:58,2022-11-18T16:41:07,COMPLETED,
2000bs-6th-aminoacido,10,,,,,,,,,11:00:00,39600,00:02:45,2022-11-18T16:40:09,2022-11-18T16:42:54,COMPLETED,
batch,1,1098504K,1098504K,sdumont3090,0,8716K,sdumont3090,0,00:00:00,01:06:00,3960,00:02:45,2022-11-18T16:40:09,2022-11-18T16:42:54,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551472K,551448K,sdumont3097,7,47008K,sdumont3099,9,00:14:45,10:52:00,39120,00:02:43,2022-11-18T16:40:10,2022-11-18T16:42:53,COMPLETED,
2000bs-6th-aminoacido,10,,,,,,,,,10:08:00,36480,00:02:32,2022-11-18T16:40:09,2022-11-18T16:42:41,COMPLETED,
batch,1,1098504K,1098504K,sdumont3133,0,8716K,sdumont3133,0,00:00:00,01:00:48,3648,00:02:32,2022-11-18T16:40:09,2022-11-18T16:42:41,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551472K,564690534,sdumont3138,5,47072K,sdumont3135,2,00:11:45,10:00:00,36000,00:02:30,2022-11-18T16:40:11,2022-11-18T16:42:41,COMPLETED,
2000bs-6th-aminoacido,10,,,,,,,,,09:20:00,33600,00:02:20,2022-11-18T16:40:47,2022-11-18T16:43:07,COMPLETED,
batch,1,1098504K,1098504K,sdumont3080,0,8724K,sdumont3080,0,00:00:00,00:56:00,3360,00:02:20,2022-11-18T16:40:47,2022-11-18T16:43:07,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551472K,564689305,sdumont3087,7,46988K,sdumont3086,6,00:11:44,09:20:00,33600,00:02:20,2022-11-18T16:40:47,2022-11-18T16:43:07,COMPLETED,
2000bs-6th-aminoacido,10,,,,,,,,,09:40:00,34800,00:02:25,2022-11-18T16:41:07,2022-11-18T16:43:32,COMPLETED,
batch,1,1098504K,1098504K,sdumont3143,0,8708K,sdumont3143,0,00:00:00,00:58:00,3480,00:02:25,2022-11-18T16:41:07,2022-11-18T16:43:32,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551484K,564694220,sdumont3148,5,47076K,sdumont3143,0,00:11:45,09:36:00,34560,00:02:24,2022-11-18T16:41:08,2022-11-18T16:43:32,COMPLETED,
2000bs-6th-aminoacido,10,,,,,,,,,09:28:00,34080,00:02:22,2022-11-18T16:42:42,2022-11-18T16:45:04,COMPLETED,
batch,1,1098504K,1098504K,sdumont3133,0,8724K,sdumont3133,0,00:00:00,00:56:48,3408,00:02:22,2022-11-18T16:42:42,2022-11-18T16:45:04,COMPLETED,
raxmlHPC-HYBRID-AVX,10,551468K,564688486,sdumont3138,5,46996K,sdumont3135,2,00:11:47,09:28:00,34080,00:02:22,2022-11-18T16:42:42,2022-11-18T16:45:04,COMPLETED,
10bs-2th-aminoacido,10,,,,,,,,,00:24:00,1440,00:00:06,2022-11-18T16:42:54,2022-11-18T16:43:00,COMPLETED,
batch,1,235168K,235168K,sdumont3090,0,2276K,sdumont3090,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T16:42:54,2022-11-18T16:43:00,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3093,3,2300K,sdumont3093,3,00:00:00,00:20:00,1200,00:00:05,2022-11-18T16:42:55,2022-11-18T16:43:00,COMPLETED,
10bs-2th-aminoacido,10,,,,,,,,,00:24:00,1440,00:00:06,2022-11-18T16:43:00,2022-11-18T16:43:06,COMPLETED,
batch,1,300704K,300704K,sdumont3090,0,2288K,sdumont3090,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T16:43:00,2022-11-18T16:43:06,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3099,9,2296K,sdumont3098,8,00:00:00,00:16:00,960,00:00:04,2022-11-18T16:43:02,2022-11-18T16:43:06,COMPLETED,
10bs-2th-aminoacido,10,,,,,,,,,00:20:00,1200,00:00:05,2022-11-18T16:43:06,2022-11-18T16:43:11,COMPLETED,
batch,1,235168K,235168K,sdumont3090,0,2276K,sdumont3090,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T16:43:06,2022-11-18T16:43:11,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,337848729,sdumont3093,3,2296K,sdumont3092,2,00:00:00,00:16:00,960,00:00:04,2022-11-18T16:43:07,2022-11-18T16:43:11,COMPLETED,
10bs-2th-aminoacido,10,,,,,,,,,00:20:00,1200,00:00:05,2022-11-18T16:43:07,2022-11-18T16:43:12,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2544K,sdumont3056,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T16:43:07,2022-11-18T16:43:12,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3107,9,2292K,sdumont3107,9,00:00:00,00:16:00,960,00:00:04,2022-11-18T16:43:08,2022-11-18T16:43:12,COMPLETED,
10bs-2th-aminoacido,10,,,,,,,,,00:16:00,960,00:00:04,2022-11-18T16:43:12,2022-11-18T16:43:16,COMPLETED,
batch,1,300704K,300704K,sdumont3080,0,2292K,sdumont3080,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:43:12,2022-11-18T16:43:16,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,324426956,sdumont3086,6,2296K,sdumont3086,6,00:00:00,00:12:00,720,00:00:03,2022-11-18T16:43:13,2022-11-18T16:43:16,COMPLETED,
100bs-2th-aminoacido,10,,,,,,,,,01:24:00,5040,00:00:21,2022-11-18T16:43:12,2022-11-18T16:43:33,COMPLETED,
batch,1,235168K,235168K,sdumont3090,0,2272K,sdumont3090,0,00:00:00,00:08:24,504,00:00:21,2022-11-18T16:43:12,2022-11-18T16:43:33,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3092,2,2300K,sdumont3097,7,00:00:00,01:20:00,4800,00:00:20,2022-11-18T16:43:13,2022-11-18T16:43:33,COMPLETED,
100bs-2th-aminoacido,10,,,,,,,,,01:08:00,4080,00:00:17,2022-11-18T16:43:16,2022-11-18T16:43:33,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:06:48,408,00:00:17,2022-11-18T16:43:16,2022-11-18T16:43:33,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,357981388,sdumont3089,9,2300K,sdumont3086,6,00:00:00,01:04:00,3840,00:00:16,2022-11-18T16:43:17,2022-11-18T16:43:33,COMPLETED,
100bs-2th-aminoacido,10,,,,,,,,,01:16:00,4560,00:00:19,2022-11-18T16:43:32,2022-11-18T16:43:51,COMPLETED,
batch,1,235168K,235168K,sdumont3143,0,2272K,sdumont3143,0,00:00:00,00:07:36,456,00:00:19,2022-11-18T16:43:32,2022-11-18T16:43:51,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3152,9,2296K,sdumont3152,9,00:00:00,01:12:00,4320,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
100bs-2th-aminoacido,10,,,,,,,,,01:12:00,4320,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
batch,1,235168K,235168K,sdumont3080,0,2280K,sdumont3080,0,00:00:00,00:07:12,432,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3089,9,2292K,sdumont3089,9,00:00:00,01:08:00,4080,00:00:17,2022-11-18T16:43:34,2022-11-18T16:43:51,COMPLETED,
100bs-2th-aminoacido,10,,,,,,,,,01:12:00,4320,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:07:12,432,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3105,7,2300K,sdumont3104,6,00:00:00,01:12:00,4320,00:00:18,2022-11-18T16:43:33,2022-11-18T16:43:51,COMPLETED,
1000bs-2th-aminoacido,10,,,,,,,,,09:00:00,32400,00:02:15,2022-11-18T16:43:52,2022-11-18T16:46:07,COMPLETED,
batch,1,1098504K,1098504K,sdumont3080,0,8720K,sdumont3080,0,00:00:00,00:54:00,3240,00:02:15,2022-11-18T16:43:52,2022-11-18T16:46:07,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,337848729,sdumont3082,2,46328K,sdumont3085,5,00:03:55,08:56:00,32160,00:02:14,2022-11-18T16:43:53,2022-11-18T16:46:07,COMPLETED,
1000bs-2th-aminoacido,10,,,,,,,,,08:36:00,30960,00:02:09,2022-11-18T16:45:04,2022-11-18T16:47:13,COMPLETED,
batch,1,1098504K,1098504K,sdumont3133,0,8708K,sdumont3133,0,00:00:00,00:51:36,3096,00:02:09,2022-11-18T16:45:04,2022-11-18T16:47:13,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3142,9,46368K,sdumont3140,7,00:03:55,08:36:00,30960,00:02:09,2022-11-18T16:45:04,2022-11-18T16:47:13,COMPLETED,
1000bs-2th-aminoacido,10,,,,,,,,,10:24:00,37440,00:02:36,2022-11-18T16:43:52,2022-11-18T16:46:28,COMPLETED,
batch,1,1098504K,1098504K,sdumont3090,0,8724K,sdumont3090,0,00:00:00,01:02:24,3744,00:02:36,2022-11-18T16:43:52,2022-11-18T16:46:28,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,317716070,sdumont3098,8,46440K,sdumont3090,0,00:04:55,10:24:00,37440,00:02:36,2022-11-18T16:43:52,2022-11-18T16:46:28,COMPLETED,
1000bs-2th-aminoacido,10,,,,,,,,,09:32:00,34320,00:02:23,2022-11-18T16:46:07,2022-11-18T16:48:30,COMPLETED,
batch,1,1098504K,1098504K,sdumont3080,0,8724K,sdumont3080,0,00:00:00,00:57:12,3432,00:02:23,2022-11-18T16:46:07,2022-11-18T16:48:30,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3088,8,46344K,sdumont3080,0,00:03:55,09:28:00,34080,00:02:22,2022-11-18T16:46:08,2022-11-18T16:48:30,COMPLETED,
1000bs-2th-aminoacido,10,,,,,,,,,10:12:00,36720,00:02:33,2022-11-18T16:43:52,2022-11-18T16:46:25,COMPLETED,
batch,1,1098504K,1098504K,sdumont3020,0,8712K,sdumont3020,0,00:00:00,01:01:12,3672,00:02:33,2022-11-18T16:43:52,2022-11-18T16:46:25,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3186,9,46336K,sdumont3154,3,00:04:55,10:12:00,36720,00:02:33,2022-11-18T16:43:52,2022-11-18T16:46:25,COMPLETED,
2000bs-2th-aminoacido,10,,,,,,,,,16:12:00,58320,00:04:03,2022-11-18T16:46:25,2022-11-18T16:50:28,COMPLETED,
batch,1,1098504K,1098504K,sdumont3143,0,8716K,sdumont3143,0,00:00:00,01:37:12,5832,00:04:03,2022-11-18T16:46:25,2022-11-18T16:50:28,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,357981388,sdumont3145,2,46376K,sdumont3146,3,00:07:51,16:08:00,58080,00:04:02,2022-11-18T16:46:26,2022-11-18T16:50:28,COMPLETED,
2000bs-2th-aminoacido,10,,,,,,,,,22:04:00,79440,00:05:31,2022-11-18T16:46:28,2022-11-18T16:51:59,COMPLETED,
batch,1,1098504K,1098504K,sdumont3090,0,8724K,sdumont3090,0,00:00:00,02:12:24,7944,00:05:31,2022-11-18T16:46:28,2022-11-18T16:51:59,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,331137843,sdumont3094,4,46388K,sdumont3095,5,00:09:52,22:04:00,79440,00:05:31,2022-11-18T16:46:28,2022-11-18T16:51:59,COMPLETED,
2000bs-2th-aminoacido,10,,,,,,,,,16:28:00,59280,00:04:07,2022-11-18T16:47:13,2022-11-18T16:51:20,COMPLETED,
batch,1,1098504K,1098504K,sdumont3133,0,8712K,sdumont3133,0,00:00:00,01:38:48,5928,00:04:07,2022-11-18T16:47:13,2022-11-18T16:51:20,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,351270502,sdumont3142,9,46356K,sdumont3141,8,00:07:50,16:24:00,59040,00:04:06,2022-11-18T16:47:14,2022-11-18T16:51:20,COMPLETED,
2000bs-2th-aminoacido,10,,,,,,,,,18:00:00,64800,00:04:30,2022-11-18T16:48:30,2022-11-18T16:53:00,COMPLETED,
batch,1,1098504K,1098504K,sdumont3080,0,8720K,sdumont3080,0,00:00:00,01:48:00,6480,00:04:30,2022-11-18T16:48:30,2022-11-18T16:53:00,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,336484K,sdumont3088,8,46360K,sdumont3087,7,00:07:49,17:52:00,64320,00:04:28,2022-11-18T16:48:32,2022-11-18T16:53:00,COMPLETED,
2000bs-2th-aminoacido,10,,,,,,,,,16:08:00,58080,00:04:02,2022-11-18T16:50:29,2022-11-18T16:54:31,COMPLETED,
batch,1,1098504K,1098504K,sdumont3143,0,8724K,sdumont3143,0,00:00:00,01:36:48,5808,00:04:02,2022-11-18T16:50:29,2022-11-18T16:54:31,COMPLETED,
raxmlHPC-HYBRID-AVX,10,369252K,371403161,sdumont3152,9,46460K,sdumont3148,5,00:07:52,16:08:00,58080,00:04:02,2022-11-18T16:50:29,2022-11-18T16:54:31,COMPLETED,
10bs-24th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T16:51:20,2022-11-18T16:51:25,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T16:51:20,2022-11-18T16:51:25,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3141,18,2300K,sdumont3105,7,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:51:20,2022-11-18T16:51:24,COMPLETED,
10bs-24th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:51:25,2022-11-18T16:51:29,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2544K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:51:25,2022-11-18T16:51:29,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,336488K,sdumont3141,18,2304K,sdumont3139,16,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:51:25,2022-11-18T16:51:29,COMPLETED,
10bs-24th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:51:30,2022-11-18T16:51:34,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:51:30,2022-11-18T16:51:34,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,337852825,sdumont3141,18,2300K,sdumont3137,14,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:51:30,2022-11-18T16:51:34,COMPLETED,
10bs-24th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:51:34,2022-11-18T16:51:38,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2548K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:51:34,2022-11-18T16:51:38,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,337852825,sdumont3142,19,2300K,sdumont3106,8,00:00:00,00:24:00,1440,00:00:03,2022-11-18T16:51:35,2022-11-18T16:51:38,COMPLETED,
10bs-24th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:51:39,2022-11-18T16:51:43,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2544K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:51:39,2022-11-18T16:51:43,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,320104K,sdumont3101,3,2300K,sdumont3100,2,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:51:39,2022-11-18T16:51:43,COMPLETED,
100bs-24th-aminoacido,20,,,,,,,,,00:56:00,3360,00:00:07,2022-11-18T16:51:43,2022-11-18T16:51:50,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2540K,sdumont3056,0,00:00:00,00:02:48,168,00:00:07,2022-11-18T16:51:43,2022-11-18T16:51:50,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,331141939,sdumont3136,13,2304K,sdumont3102,4,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:51:44,2022-11-18T16:51:50,COMPLETED,
100bs-24th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:51:50,2022-11-18T16:51:58,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2536K,sdumont3056,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:51:50,2022-11-18T16:51:58,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,337852825,sdumont3135,12,2300K,sdumont3104,6,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:51:52,2022-11-18T16:51:58,COMPLETED,
100bs-24th-aminoacido,20,,,,,,,,,00:56:00,3360,00:00:07,2022-11-18T16:51:58,2022-11-18T16:52:05,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2540K,sdumont3056,0,00:00:00,00:02:48,168,00:00:07,2022-11-18T16:51:58,2022-11-18T16:52:05,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,337852825,sdumont3139,16,2304K,sdumont3101,3,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:51:59,2022-11-18T16:52:05,COMPLETED,
100bs-24th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:52:00,2022-11-18T16:52:08,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2524K,sdumont3020,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:52:00,2022-11-18T16:52:08,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3090,2,2300K,sdumont3091,3,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:52:02,2022-11-18T16:52:08,COMPLETED,
100bs-24th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:52:05,2022-11-18T16:52:13,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2544K,sdumont3056,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:52:05,2022-11-18T16:52:13,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3141,18,2304K,sdumont3056,0,00:00:00,00:56:00,3360,00:00:07,2022-11-18T16:52:06,2022-11-18T16:52:13,COMPLETED,
1000bs-24th-aminoacido,20,,,,,,,,,04:40:00,16800,00:00:35,2022-11-18T16:52:08,2022-11-18T16:52:43,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8948K,sdumont3020,0,00:00:00,00:14:00,840,00:00:35,2022-11-18T16:52:08,2022-11-18T16:52:43,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768196K,1767897K,sdumont3091,3,49144K,sdumont3185,18,00:11:22,04:24:00,15840,00:00:33,2022-11-18T16:52:09,2022-11-18T16:52:42,COMPLETED,
1000bs-24th-aminoacido,20,,,,,,,,,04:32:00,16320,00:00:34,2022-11-18T16:52:13,2022-11-18T16:52:47,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8960K,sdumont3056,0,00:00:00,00:13:36,816,00:00:34,2022-11-18T16:52:13,2022-11-18T16:52:47,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768200K,1810304204,sdumont3100,2,49192K,sdumont3102,4,00:11:18,04:32:00,16320,00:00:34,2022-11-18T16:52:13,2022-11-18T16:52:47,COMPLETED,
1000bs-24th-aminoacido,20,,,,,,,,,04:24:00,15840,00:00:33,2022-11-18T16:52:43,2022-11-18T16:53:16,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8956K,sdumont3020,0,00:00:00,00:13:12,792,00:00:33,2022-11-18T16:52:43,2022-11-18T16:53:16,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768196K,1810239078,sdumont3099,11,49136K,sdumont3156,15,00:11:23,04:24:00,15840,00:00:33,2022-11-18T16:52:43,2022-11-18T16:53:16,COMPLETED,
1000bs-24th-aminoacido,20,,,,,,,,,04:24:00,15840,00:00:33,2022-11-18T16:52:47,2022-11-18T16:53:20,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8952K,sdumont3056,0,00:00:00,00:13:12,792,00:00:33,2022-11-18T16:52:47,2022-11-18T16:53:20,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768200K,1810283724,sdumont3100,2,50852K,sdumont3056,0,00:11:19,04:16:00,15360,00:00:32,2022-11-18T16:52:48,2022-11-18T16:53:20,COMPLETED,
1000bs-24th-aminoacido,20,,,,,,,,,04:32:00,16320,00:00:34,2022-11-18T16:53:16,2022-11-18T16:53:50,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8956K,sdumont3080,0,00:00:00,00:13:36,816,00:00:34,2022-11-18T16:53:16,2022-11-18T16:53:50,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768196K,1810238668,sdumont3099,19,49112K,sdumont3099,19,00:11:31,04:24:00,15840,00:00:33,2022-11-18T16:53:17,2022-11-18T16:53:50,COMPLETED,
2000bs-24th-aminoacido,20,,,,,,,,,08:40:00,31200,00:01:05,2022-11-18T16:53:20,2022-11-18T16:54:25,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8964K,sdumont3056,0,00:00:00,00:26:00,1560,00:01:05,2022-11-18T16:53:20,2022-11-18T16:54:25,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768208K,1810510028,sdumont3100,2,51320K,sdumont3104,6,00:23:20,08:24:00,30240,00:01:03,2022-11-18T16:53:22,2022-11-18T16:54:25,COMPLETED,
2000bs-24th-aminoacido,20,,,,,,,,,08:48:00,31680,00:01:06,2022-11-18T16:53:50,2022-11-18T16:54:56,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8960K,sdumont3080,0,00:00:00,00:26:24,1584,00:01:06,2022-11-18T16:53:50,2022-11-18T16:54:56,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768216K,1810598092,sdumont3081,1,51164K,sdumont3082,2,00:23:17,08:32:00,30720,00:01:04,2022-11-18T16:53:52,2022-11-18T16:54:56,COMPLETED,
2000bs-24th-aminoacido,20,,,,,,,,,08:40:00,31200,00:01:05,2022-11-18T16:54:26,2022-11-18T16:55:31,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8944K,sdumont3056,0,00:00:00,00:26:00,1560,00:01:05,2022-11-18T16:54:26,2022-11-18T16:55:31,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768208K,1768096K,sdumont3135,12,51028K,sdumont3107,9,00:23:17,08:40:00,31200,00:01:05,2022-11-18T16:54:26,2022-11-18T16:55:31,COMPLETED,
